Model,File Name,File Size,Download Link
Modecom FreeTab 2099,Modecom_FreeTab_2099_V1_20120709_4.0.4_RBT.zip,252 MB,https://drive.google.com/file/d/1ANVzCg8krJ8JtpKBz0yj-PzQqhW_Wpju/view
Modecom FreeTab 8001 HD X2,Modecom_FreeTab_8001_HD_X2_20130520_4.1.1_RBT.zip,243 MB,https://drive.google.com/file/d/1eO2KCYDuXCLtE14yz9xhlfmYKsSNOCgr/view
Modecom FreeTab 8002 IPS X2 3G Plus,Modecom_FreeTab_8002_IPS_X2_3G_Plus_20160225_4.4_RBT.zip,402 MB,https://drive.google.com/file/d/1C3gwOs0owbvsLil5RymjopvzPT06FezO/view
Modecom FreeTab 9702 HD X2,Modecom_FreeTab_9702_HD_X2_20130605_4.1.1_RBT.zip,326 MB,https://drive.google.com/file/d/1VgTFkqyaqbMHj1RaaQYsv6ImUNgVXuqa/view
Modecom FreeTab 9702 IPS X2,Modecom_FreeTab_9702_IPS_X2_20121110_4.1.1_RBT.zip,332 MB,https://drive.google.com/file/d/1QC4FGiXysGzfhjDRCAxNP96Gqe-9OFfW/view
Modecom FreeTab 9704 IPS2 X4,Modecom_FreeTab_9704_IPS2_X4_V3.2.1_20130722_4.2.2_RBT.zip,344 MB,https://drive.google.com/file/d/1zd3rmVaW9ZnYVFr6Gj4volNcbp-C9fBi/view
Modecom FreeTab 7.4 IPS X4,Modecom_FreeTab_7.4_IPS_X4_4.2.2_20131202_PS.zip,299 MB,https://drive.google.com/file/d/1YgUjkZDL3jZmJ1aeOu75ROxItQ10NVnr/view
Modecom FreeTab 1001,Modecom_FreeTab_1001_20131218_4.2.2_PS.zip,348 MB,https://drive.google.com/file/d/1UxL81O9drgn2_--kkHsdk8bRXV5f1Fhv/view
Modecom FreeTab 1002 X4,Modecom_FreeTab_1002_X4_20130722_4.2.2_PS.zip,306 MB,https://drive.google.com/file/d/1kSz0iRbcXG7WlnHp7Xf_rkSjTI4JrXVG/view
Modecom FreeTab 7.5 IPS X4 3G Plus,Modecom_FreeTab_7.5_IPS_X4_3G_Plus_MT6589_20130917_4.2.2.zip,380 MB,https://drive.google.com/file/d/1sdoaa_TcOFEBtBqCJt4FB5LVgOJD-QaD/view
Modecom FreeTab 7002 HD X1 3G Lite,Modecom_FreeTab_7002_HD_X1_3G_Lite_20130809_4.0.4_PS.zip,374 MB,https://drive.google.com/file/d/1sJ3UbsWoG24Uv34rqJ-ki2PmBGeq0cqW/view
Modecom FreeTab 7004 HD Plus X2 3G,Modecom_FreeTab_7004_HD_Plus_X2_3G_MT6582_20140519_4.2.2.zip,414 MB,https://drive.google.com/file/d/1yEjaq50vufh9mtowiXqaY197Iq9XQB1g/view
Modecom FreeTab 7001 HD IC,Modecom_FreeTab_7001_HD_IC_White_20140729_4.4.2_IPFT.zip,460 MB,https://drive.google.com/file/d/1A8Fps6jmFZoQm7wGr8jZsTwI849K-4dr/view
Modecom FreeTab 7800 IPS IC,Modecom_FreeTab_7800_IPS_IC_20140527_4.2.2_IPFT.zip,312 MB,https://drive.google.com/file/d/1nuBrscPc-BOROQZ1g7_sOF3FkKMBwI1O/view
Modecom FreeTab 9000 IPS IC,Modecom_FreeTab_9000_IPS_IC_20131029_4.2.2_IPFT.zip,283 MB,https://drive.google.com/file/d/1kyimAiGH1PJHnyceiJ3-jDTv5JtpCXhC/view
Modecom FreeTab 9000 IPS ICG 3G,Modecom_FreeTab_9000_IPS_ICG_3G_20140829_4.2.2_IPFT.zip,303 MB,https://drive.google.com/file/d/1qVMlQpXf13eLtcsDFI0CfnvyslZjsLln/view
Modecom FreeTab 9000 IPS ICG,Modecom_FreeTab_9000_IPS_ICG_20150618_4.4.2_IPFT.zip,577 MB,https://drive.google.com/file/d/1R37eQfvj7wnGBAJUm7vQNF_1cMnnf02H/view
Modecom FreeTab 9004 HD X4,Modecom_FreeTab_9004_HD_X4_20131219_4.2.2_IPFT.zip,295 MB,https://drive.google.com/file/d/13OB3O7DZJvqmf7c1Qxl_I3y0DXTL3UpP/view
