Model,File Name,File Size,Download Link
Multilaser M7S Plus ML-JI08,Multilaser_M7S_Plus_ML-JI08_,1.19 GB,https://drive.google.com/file/d/1Cz9gcXaLIV8S6E8dV5iGCo7uekfAEGCB/view
Multilaser G Max P9108,Multilaser_G_Max_P9108_V17_20210125_SPD.zip,956 MB,https://drive.google.com/file/d/1ABExhLJAVuQPT4F61bRP2pZ-RzhKwTbQ/view
Multilaser G Max P9107,Multilaser_G_Max_P9107_V17_20210125_SPD.zip,956 MB,https://drive.google.com/file/d/1UeI82YaWZ8z9C5CXfoOHVyKYrhznLjwp/view
Multilaser G Max P9106,Multilaser_G_Max_P9106_V17_20210125_SPD.zip,956 MB,https://drive.google.com/file/d/1qOjoCpd7qrLS_b15Uw2Sq1b3qv4Si6DB/view
Multilaser G Max P910,Multilaser_G_Max_P910_V17_20210125_SPD.zip,956 MB,https://drive.google.com/file/d/1O6rNj-oPXt5ydK8AY8svVhSMDwvW82-u/view
Multilaser M9S ML-JI09,Multilaser_M9S_ML-JI09_V5_200817_LS.zip,1.21 GB,https://drive.google.com/file/d/1rx04qD4uelEaupm7OWYJwll3qaRz61qW/view
Multilaser M7 3G Plus ML-WI0A,Multilaser_M7_3G_Plus_ML-WI0A_MT6580_V7_200312.zip,822 MB,https://drive.google.com/file/d/1U2vHFBKXlcFYMll2SGmX74se7H-GiyBI/view
Multilaser Smart TV Box RE220,Multilaser_Smart_TV_Box_RE220_B_V2.0.2.800_180730.zip,422 MB,https://www.mediafire.com/file/u70esa63qh38wfo/Multilaser_Smart_TV_Box_RE220_B_V2.0.2.800_180730.zip/file
Multilaser Zapp ML-SI01,Multilaser_Zapp_ML-SI01_V9_200922_SPD.zip,286 MB,https://www.mediafire.com/file/1a7h7tb4jki5or6/Multilaser_Zapp_ML-SI01_V9_200922_SPD.zip/file
Multilaser MSX,Multilaser_MSX_MT6572_091214.zip,574 MB,https://www.mediafire.com/file/z2gliowr906bnyd/Multilaser_MSX_MT6572_091214.zip/file
Multilaser MSG Pro 2,Multilaser_MSG_Pro_2_MT6765_V12_210917.zip,3.03 GB,https://www.mediafire.com/file/oxgwlk5k7qfx998/Multilaser_MSG_Pro_2_MT6765_V12_210917.zip/file
Multilaser MSF,Multilaser_MSF_V4_210518_SPD.zip,1005 MB,https://www.mediafire.com/file/nwrfkhbnlxb2uof/Multilaser_MSF_V4_210518_SPD.zip/file
Multilaser MSE2,Multilaser_MSE2_V3_211015_SPD.zip,1.09 GB,https://www.mediafire.com/file/2slmx9a6faay21r/Multilaser_MSE2_V3_211015_SPD.zip/file
Multilaser MS80,Multilaser_MS80_V12BN_8.1_MUT_BR_OM_17_Flash_8.1_QPST.zip,1.61 GB,https://www.mediafire.com/file/wkszda1ei7f6d1x/Multilaser_MS80_V12BN_8.1_MUT_BR_OM_17_Flash_8.1_QPST.zip/file
Multilaser MS80X,Multilaser_MS80X_X600CN_8.1_MUT_BR_OM_49_12_Flasher_8.1_QPST.zip,1.77 GB,https://www.mediafire.com/file/4qeexh6xdc7m64n/Multilaser_MS80X_X600CN_8.1_MUT_BR_OM_49_12_Flasher_8.1_QPST.zip/file
Multilaser MS60,Multilaser_MS60_MT6735M_V10.1_210217.zip,944 MB,https://www.mediafire.com/file/hp1j146uy848si1/Multilaser_MS60_MT6735M_V10.1_210217.zip/file
Multilaser MS60X,Multilaser_MS60X_MT6739_V5_2GB_16GB_280926.zip,1.17 GB,https://www.mediafire.com/file/9pkr8b6g1c7l6rv/Multilaser_MS60X_MT6739_V5_2GB_16GB_280926.zip/file
