Model,File Name,File Size,Download Link
Samsung SM-S928B,SM-S928B_S928BXXS4BYH1_S928BOLE4BYH1_XID_4file.zip,16.03 GB,https://drive.google.com/file/d/1mCJzWtp5zhI0Tmy1HBmk9n3zDjKjPuVI/view?usp=drive_link
Samsung SM-F966B,SM-F966B_F966BXXS2AYGG_F966BOXM2AYGG_GLB_4file.zip,23.03 GB,https://drive.google.com/file/d/1itMcUY3DKpdALjVhBL3dYbvtU8ZhkRwu/view?usp=drive_link
Samsung SM-F766N,SM-F766N_F766NKSU3AYGK_F766NOKR3AYGK_KOO_4file.zip,15.01 GB,https://drive.google.com/file/d/1i6elw-Ig2wdDuVjhBSKipxZmL6gK_31J/view?usp=drive_link
Samsung SM-F766B,SM-F766B_F766BXXS2AYGD_F766BOXM2AYGD_INS_4file.zip,21.83 GB,https://drive.google.com/file/d/1DIsaloYGhkkhlIA91h3FmBzKbb-F6vqZ/view?usp=drive_link
Samsung SM-A253Z,SM-A253Z_A253ZSCU1AYE2_A253ZQBM1AYE2_SBM_4file.zip,5.92 GB,https://drive.google.com/file/d/1TmqkS9Xk62jB_zXQK6t5ujwPhLWyN8hO/view?usp=drive_link
Samsung SM-S937N,SM-S937N_S937NKSS2AYG8_S937NOKR2AYG8_KOO_4file.zip,15.61 GB,https://drive.google.com/file/d/11YZriKlJBSPwhl87oNLZZLaEcS8DAtSa/view?usp=drive_link
Samsung SM-F761B,SM-F761B_F761BXXS2AYG5_F761BOWO2AYG7_MXO_4file.zip,18.19 GB,https://drive.google.com/file/d/1d_bf___3hVQ7U4wkBFqAao1v106jMI2y/view?usp=drive_link
Samsung SM-A356W,SM-A356W_A356WVLS4AYA8_A356WOYV4AYA8_FMC_4file.zip,7.31 GB,https://drive.google.com/file/d/19azqcTvgpd85_cquWF0e93DfnI-fsnPF/view?usp=drive_link
Samsung SM-S366V,SM-S366V_S366VUDS3AYG1_S366VTFN3AYG1_TFN_4file.zip,7.05 GB,https://drive.google.com/file/d/1lRJp7IQTh9hUew-suQCQpprlmlSJctWg/view?usp=drive_link
Samsung SM-X528U,SM-X528U_X528USQS4AYF5_X528UOYN4AYF5_USC_5file.zip,7.89 GB,https://drive.google.com/file/d/1SRV2vKhqVd72ExzS0otZXiLeNRTryHEr/view?usp=drive_link
Samsung SM-A5660,SM-A5660_A5660ZCS5AYFA_A5660CHC5AYFA_CHC_4file.zip,9.89 GB,https://drive.google.com/file/d/1P6swx5BnzBIj2z3OrrwFQ0STimpxR6SM/view?usp=drive_link
Samsung SM-A166L,SM-A166L_A166LKSU2AYE3_A166LLUC2AYE3_LUC_4file.zip,5.6 GB,https://drive.google.com/file/d/1NabsDO_z_v8BCBmb71xPJMRSf3gVvmgA/view?usp=drive_link
Samsung SM-A066E,SM-A066E_A066EXXS3AYG1_A066EOJM3AYG1_KSA_4file.zip,6.27 GB,https://drive.google.com/file/d/1pYUoiGOG4fYhRxvIJ6q-2vwJBF-x2N75/view?usp=drive_link
Samsung SM-X117,SM-X117_X117JXS5CYG1_X117TUR5CYG1_TUR_4file.zip,5.11 GB,https://drive.google.com/file/d/1HLZD5dD0vSRYHbrbAQDBIctzNsjDkRjm/view?usp=drive_link
Samsung SM-A256B,SM-A256B_A256BXXU7CYE1_A256BOXM7CYE1_BOG_4File.zip,7.86 GB,https://drive.google.com/file/d/15futlvEnG7sb_m8GI4ZPjks1tkFpgZ9u/view?usp=drive_link
Samsung SM-X926B,SM-X926B_X926BXXU2BYD7_X926BOXM2BYD7_INS_4File.zip,19.67 GB,https://drive.google.com/file/d/1atkucCPHEEr2skP9sCR641fj6zGG01Yb/view?usp=drive_link
Samsung SM-X826B,SM-X826B_X826BXXU2BYD7_X826BOXM2BYD7_INS_4File.zip,19.6 GB,https://drive.google.com/file/d/1jtvZx2A11hSZFphse3PqLW6Irqm4TcEX/view?usp=drive_link
Samsung SM-T735N,SM-T735N_T735NKOS9DYF1_T735NKOO9DYF1_KOO_4file.zip,6.01 GB,https://drive.google.com/file/d/1Wg_WrVsrJN8022ql5Lv-IMJfsPIxexgI/view?usp=drive_link
Samsung SM-T225C,SM-T225C_X820XXS2AYB3_X820OXM2AYB3_XAR_4file.zip,3.89 GB,https://drive.google.com/file/d/1OetA8q1OOTTpQ5TJWCZu1mTQaXo4xrvs/view?usp=drive_link
Samsung SM-S937U1,SM-S937U1_S937U1UES1AYE1_S937U1OYM1AYE1_ACG_4file.zip,15.85 GB,https://drive.google.com/file/d/15PHUG86JjNMgnTFuAdyyBVkJpJB127U2/view?usp=drive_link
Samsung SM-F946N,SM-F946N_F946NKSS5EYG1_F946NOKR5EYG1_KOO_4file.zip,10.18 GB,https://drive.google.com/file/d/1ipOukmYJCD_2pWcwgCOARJgQzLpEk_9O/view?usp=drive_link
