Model,File Name,File Size,Download Link
Digma Pro Edge TA3D1M01,Digma_Pro_Edge_TA3D1M01_MT6768_Rev1_Factory_240830.zip,1.88 GB,https://drive.google.com/file/d/1TvKqL_aOCwy8TrrI0_Gn980oYABbQt-d/view?usp=drive_link
Digma K10 DA1C0P01,Digma_K10_DA1C0P01_T606_241217_SPD.zip,2.26 GB,https://drive.google.com/file/d/1m-GhihaaULx_ZESV7HMobVZS5SprckAL/view?usp=sharing
Digma Optima 8430E DA1C8P01,Digma_Optima_8430E_DA1C8P01_240711_SPD.zip,2.26 GB,https://drive.google.com/file/d/1AfuzHWn6qCLvO7nSZUcxr-yH3doA8RFK/view?usp=sharing
Digma Pro Eclipse LTE 256 TA3E1P02,Digma_Pro_Eclipse_LTE_256_TA3E1P02_1_121124_SPD.zip,2.16 GB,https://drive.google.com/file/d/18W0-0e2rpMic790cexbZN5rglXng8h7Z/view?usp=sharing
Digma Pro Infinity G85,Digma_Pro_Infinity_G85_MT6768_250114.zip,1.90 GB,https://drive.google.com/file/d/1srqRwZ-hhPrcGG_g_nFc1MCLCQxdNrSd/view?usp=sharing
Digma Pro Quantum TA2D5P01,Digma_Pro_Quantum_TA2D5P01_Rev1_Factory_241106_SPD.zip,2.12 GB,https://drive.google.com/file/d/14aFTufUMvL30wtDEc0rg0lL1U-iwsJHD/view?usp=sharing
Digma 1402D 4G WS1250PL,Digma_1402D_4G_WS1250PL_20221212_SPD.zip,1.92 GB,https://drive.google.com/file/d/1O08TejSFbeZhuZCw_5etPhjDbEaRUX4u/view
Digma 8402D 4G WS8251PL,Digma_8402D_4G_WS8251PL_20220518_SPD.zip,1.92 GB,https://drive.google.com/file/d/1XXs_BY1Ny9nJx024-J_kx0yjqvlXgCTJ/view
Digma Optima Prime 3 3G TS7131MG,Digma_Optima_Prime_3_3G_TS7131MG_MT6580_20170803_7.0.zip,1003 MB,https://drive.google.com/file/d/16IXsysQlFmtzXELfK3HJOpGyfhvP3Opw/view
Digma Plane 8580 4G PS8199ML,Digma_Plane_8580_4G_PS8199ML_MT6737M_20190918.zip,869 MB,https://drive.google.com/file/d/11FhEpCwAyvt-c5Rr9eYQ4glQOUQ6Lc8g/view
Digma Pro Hit 18 HS1010PL,Digma_Pro_Hit_18_HS1010PL_240905_SPD.zip,1.97 GB,https://drive.google.com/file/d/1tw1z0pLZ5S5JQl6AAG9EbHwyqQqXkDI3/view
Digma Pro Pulse TA3E0P01,Digma_Pro_Pulse_TA3E0P01_Rev1_Factory_240927_SPD.zip,2.28 GB,https://drive.google.com/file/d/1cBl0FpgOKsCnHK9sV5qCx3bHxzd_GzHx/view
Digma Pro Pulse TA3D0P01,Digma_Pro_Pulse_TA3D0P01_Rev1_Factory_240926_SPD.zip,2.28 GB,https://drive.google.com/file/d/1zScOJhLdlHAjiRDPnhYEgdrQYgZVtwqK/view
Digma Optima 1416D TS1296PL,Digma_Optima_1416D_TS1296PL_Rev1_Factory_240704_SPD.zip,1.96 GB,https://drive.google.com/file/d/1mnTkqA-sfQ71XKtLqiw_SGPUswItel-y/view
Digma 10.5 Pro Hit 18 HS1011PL,Digma_10.5_Pro_Hit_18_HS1011PL_Rev2_Factory_240904_SPD.zip,1.97 MB,https://drive.google.com/file/d/1hykAkj74xG7l05hb7Nz7P0wbL_XycfOS/view
Digma Pro Edge TA2D1M01,Digma_Pro_Edge_TA2D1M01_MT6768_6GB_128GB_Rev1_Factory_240823.zip,1.88 GB,https://drive.google.com/file/d/1Z_ctxdzZ8OPPyC7DjroiCH5wNMKc9sgz/view
Digma Pro Spectrum,Digma_Pro_Spectrum_Rev1_Factory_241129_SPD.zip,2.27 GB,https://drive.google.com/file/d/1GezivMRnpVpY1axNrnEn5HpY5k558JtN/view
Digma Optima 1304C TS1292PL,Digma_Optima_1304C_TS1292PL_Rev1_Factory_230729_SPD.zip,1.73 GB,https://drive.google.com/file/d/15WioXRa-C_IrS5SrockyD2e2TF7SktG1/view
Digma Pro Hit 106 HS1007PL,Digma_Pro_Hit_106_HS1007PL_Rev1_Factory_240320_SPD.zip,1.97 GB,https://drive.google.com/file/d/1cVj2iYLUVWnN1TElIIhioaz1mmXg9YBy/view
Digma Citi 1314C CS1275PL,Digma_Citi_1314C_CS1275PL_Rev1_Factory_240323_SPD.zip,1.86 GB,https://drive.google.com/file/d/1jyy1G5Gy1_J0_dmd3AOLZKgES8qLsdqO/view
Digma Citi 1421D CS1274PL,Digma_Citi_1421D_CS1274PL_Rev1_Factory_240309_SPD.zip,1.95 GB,https://drive.google.com/file/d/19Rf4wbe9X-ZqXoEQIf5tMhjT7v1s31ez/view
Digma E63S,Digma_E63S_Rev1_v7.11.2_171120_LS.zip,76 MB,https://drive.google.com/file/d/1Iu4WKqfg5CBEOoQDSGGp4BsshOQaO91m/view
Digma Vox FS241 VT2001PL,Digma_Vox_FS241_VT2001PL_SW_,17 MB,https://drive.google.com/file/d/1XNfktsJv3zd_wZ9QpqkcQkf_Jv5zCFtP/view
Digma Citi 1313C CS1273PL,Digma_Citi_1313C_CS1273PL_REV1_Factory_240403_SPD.zip,1.86 GB,https://drive.google.com/file/d/17deEEGx9K4b9Ji_LMK11-y6HpaC9GqBQ/view
Digma Pro Star AS8001PL,Digma_Pro_Star_AS8001PL_REV1_Factory_240127_SPD.zip,1.97 GB,https://drive.google.com/file/d/1opw2ZfunCEjUqTmYcGQ3x-72s77mesVM/view
